g_x,g_y,g_z,a_x,a_y,a_z,target
0.7557252049446106,-0.23664122819900513,-0.12977099418640137,0.379638671875,0.027099609375,-1.037353515625,0
0.7709923386573792,-0.221374049782753,-0.1450381726026535,0.38720703125,0.031982421875,-1.0380859375,0
0.7938931584358215,-0.290076345205307,-0.16030533611774445,0.3779296875,0.01953125,-1.02587890625,0
0.7938931584358215,-0.2748091518878937,-0.15267175436019897,0.38037109375,0.02392578125,-1.029052734375,0
0.8167939186096191,-0.3129771053791046,-0.13740457594394684,0.37353515625,0.045654296875,-1.045654296875,0
0.7862595319747925,-0.2748091518878937,-0.10687022656202316,0.36669921875,0.02734375,-1.03759765625,0
0.7938931584358215,-0.23664122819900513,-0.06870228797197342,0.36083984375,0.0234375,-1.03662109375,0
0.7557252049446106,-0.18320611119270325,-0.007633587811142206,0.36181640625,0.03271484375,-1.03466796875,0
0.7404580116271973,-0.17557251453399658,0.07633587718009949,0.361328125,0.02880859375,-1.037109375,0
0.7633587718009949,-0.20610687136650085,0.18320611119270325,0.365478515625,0.02734375,-1.043701171875,0
0.7480915784835815,-0.25190839171409607,0.3206106722354889,0.362060546875,0.01708984375,-1.031982421875,0
0.7557252049446106,-0.30534350872039795,0.5190839767456055,0.362060546875,0.024658203125,-1.038330078125,0
0.7404580116271973,-0.2748091518878937,0.6488549709320068,0.3740234375,0.031005859375,-1.038330078125,0
0.7404580116271973,-0.22900763154029846,0.7251908183097839,0.35302734375,0.030517578125,-1.037353515625,0
0.7557252049446106,-0.16030533611774445,0.8625954389572144,0.353515625,0.02978515625,-1.043212890625,0
0.7557252049446106,-0.06106870248913765,0.9694656729698181,0.35693359375,0.0302734375,-1.05810546875,0
0.7557252049446106,-0.007633587811142206,1.0076335668563843,0.362060546875,0.030029296875,-1.044921875,0
0.7709923386573792,0.022900763899087906,1.0305343866348267,0.368896484375,0.02490234375,-1.03515625,0
0.7633587718009949,0.10687022656202316,1.0305343866348267,0.362548828125,0.021484375,-1.034912109375,0
0.732824444770813,0.19083969295024872,0.9694656729698181,0.3623046875,0.022216796875,-1.034423828125,0
0.7709923386573792,0.2442748099565506,0.8702290058135986,0.36865234375,0.023193359375,-1.047607421875,0
0.7786259651184082,0.3206106722354889,0.7404580116271973,0.368896484375,0.0224609375,-1.04296875,0
0.8015267252922058,0.39694657921791077,0.6564885377883911,0.369873046875,0.017578125,-1.032958984375,0
0.8931297659873962,0.4122137427330017,0.5114504098892212,0.37841796875,0.031005859375,-1.045654296875,0
0.9236640930175781,0.4351145029067993,0.3435114622116089,0.38427734375,0.013427734375,-1.035888671875,0
0.9923664331436157,0.4656488597393036,0.25954198837280273,0.37841796875,0.018310546875,-1.032470703125,0
1.038167953491211,0.48091602325439453,0.20610687136650085,0.380615234375,0.00634765625,-1.0361328125,0
1.1908396482467651,0.47328245639801025,0.06106870248913765,0.379638671875,0.00537109375,-1.034912109375,0
1.2595419883728027,0.5038167834281921,0.030534351244568825,0.37646484375,0.012451171875,-1.021240234375,0
1.305343508720398,0.5496183037757874,-0.04580152779817581,0.37841796875,0.012939453125,-1.030029296875,0
1.5572519302368164,0.6335877776145935,-0.13740457594394684,0.38037109375,0.013671875,-1.04638671875,0
1.7480915784835815,0.6793892979621887,-0.16030533611774445,0.373291015625,0.001220703125,-1.02392578125,0
1.961832046508789,0.7404580116271973,-0.19083969295024872,0.3671875,0.016845703125,-1.030517578125,0
2.221374034881592,0.7633587718009949,-0.2748091518878937,0.36962890625,0.021728515625,-1.031982421875,0
2.786259651184082,0.20610687136650085,-0.06106870248913765,0.370361328125,0.02734375,-1.07421875,0
2.7404580116271973,1.2213740348815918,-0.48091602325439453,0.305419921875,0.087890625,-1.03564453125,0
3.038167953491211,1.198473334312439,-0.4885496199131012,0.36328125,0.044921875,-1.023681640625,0
3.3435113430023193,1.412213683128357,-0.45038166642189026,0.361083984375,0.04248046875,-0.998291015625,0
3.641221284866333,1.465648889541626,-0.572519063949585,0.37548828125,0.03759765625,-1.045654296875,0
3.824427366256714,1.6412214040756226,-0.6412213444709778,0.373046875,0.0234375,-1.0224609375,0
3.9847328662872314,1.801526665687561,-0.6793892979621887,0.3828125,0.019775390625,-1.018310546875,0
3.9770991802215576,1.9465649127960205,-0.7251908183097839,0.387451171875,-0.008544921875,-1.051513671875,0
3.70992374420166,2.2290077209472656,-0.9618320465087891,0.364990234375,-0.030517578125,-1.064697265625,0
3.114503860473633,2.70992374420166,-1.267175555229187,0.36279296875,-0.039794921875,-1.0791015625,0
2.9770991802215576,2.8320610523223877,-1.572519063949585,0.363525390625,-0.0869140625,-1.057373046875,0
2.8320610523223877,3.183206081390381,-1.9007633924484253,0.355712890625,-0.0732421875,-1.062744140625,0
3.0839693546295166,3.6946563720703125,-2.1526718139648438,0.3525390625,-0.0439453125,-1.065673828125,0
3.3053436279296875,3.748091697692871,-2.328244209289551,0.373291015625,-0.05029296875,-1.054931640625,0
3.4809160232543945,3.6870229244232178,-2.389312982559204,0.37890625,-0.0517578125,-1.044189453125,0
3.541984796524048,3.5190839767456055,-2.496183156967163,0.38671875,-0.05615234375,-1.043212890625,0
3.419847249984741,3.5267176628112793,-2.5496182441711426,0.39208984375,-0.072509765625,-1.04052734375,0
3.1221373081207275,3.534351110458374,-2.6641221046447754,0.39697265625,-0.086181640625,-1.054443359375,0
2.7709922790527344,3.6946563720703125,-2.7022900581359863,0.394287109375,-0.103759765625,-1.052490234375,0
2.465648889541626,3.931297779083252,-2.8396947383880615,0.39404296875,-0.091796875,-1.055908203125,0
2.2595419883728027,4.27480936050415,-2.8320610523223877,0.409912109375,-0.0673828125,-1.040283203125,0
2.1603052616119385,4.610687255859375,-2.648854970932007,0.424560546875,-0.048828125,-1.025390625,0
1.3129770755767822,6.770992279052734,-2.6870229244232178,0.438232421875,-0.0263671875,-1.033203125,0
2.4503817558288574,5.122137546539307,-2.2595419883728027,0.423828125,-0.1337890625,-1.020263671875,0
0.022900763899087906,5.503816604614258,-1.8320610523223877,0.462890625,-0.033935546875,-1.013671875,0
1.9389313459396362,5.824427604675293,-1.3587785959243774,0.507568359375,-0.00244140625,-0.9931640625,0
1.6488549709320068,6.038167953491211,-0.9389312863349915,0.54833984375,-0.01220703125,-0.970947265625,0
1.9083969593048096,5.358778476715088,-0.6030534505844116,0.5712890625,-0.02783203125,-0.9453125,0
1.6717556715011597,4.656488418579102,-0.35877862572669983,0.588623046875,-0.060791015625,-0.914306640625,0
1.2137404680252075,3.85496187210083,-0.2977099120616913,0.599365234375,-0.093505859375,-0.918212890625,0
0.5038167834281921,3.007633686065674,-0.25190839171409607,0.596923828125,-0.096923828125,-0.90185546875,0
0.4198473393917084,2.106870174407959,-0.290076345205307,0.587890625,-0.087646484375,-0.920654296875,0
0.10687022656202316,1.3282443284988403,-0.28244274854660034,0.57080078125,-0.07958984375,-0.91943359375,0
-0.2977099120616913,0.732824444770813,-0.28244274854660034,0.576904296875,-0.072998046875,-0.933349609375,0
-0.32824426889419556,-0.05343511328101158,-0.221374049782753,0.566650390625,-0.07958984375,-0.93359375,0
-0.22900763154029846,-0.7862595319747925,-0.11450381577014923,0.5703125,-0.062255859375,-0.94580078125,0
-0.23664122819900513,-1.5114504098892212,0.18320611119270325,0.56640625,-0.05615234375,-0.92626953125,0
-0.21374045312404633,-2.213740348815918,0.4885496199131012,0.5537109375,-0.048095703125,-0.907958984375,0
-0.10687022656202316,-3.0916030406951904,0.7862595319747925,0.564453125,-0.0498046875,-0.90869140625,0
0.030534351244568825,-3.748091697692871,1.0610686540603638,0.559326171875,-0.049072265625,-0.9169921875,0
0.21374045312404633,-4.229007720947266,1.305343508720398,0.548095703125,-0.035888671875,-0.9306640625,0
0.40458014607429504,-4.7633585929870605,1.5496183633804321,0.540283203125,-0.0419921875,-0.94140625,0
0.6183205842971802,-5.1984734535217285,1.801526665687561,0.51171875,-0.059326171875,-0.980224609375,0
0.7862595319747925,-5.259541988372803,2.106870174407959,0.487060546875,-0.0673828125,-0.992919921875,0
0.8625954389572144,-5.14503812789917,2.3358778953552246,0.48388671875,-0.05712890625,-1.023193359375,0
0.9083969593048096,-4.687022686004639,2.572519063949585,0.45361328125,-0.050048828125,-1.037841796875,0
0.9923664331436157,-4.083969593048096,2.816793918609619,0.436767578125,-0.0419921875,-1.051513671875,0
1.0916030406951904,-3.4045801162719727,3.0534350872039795,0.4189453125,-0.046875,-1.054931640625,0
1.4045801162719727,-2.8091602325439453,3.1908397674560547,0.416748046875,-0.044921875,-1.0498046875,0
1.6564885377883911,-1.9923664331436157,3.4503817558288574,0.400146484375,-0.046142578125,-1.04541015625,0
1.9312976598739624,-1.4503816366195679,3.5954198837280273,0.404052734375,-0.04296875,-1.0751953125,0
2.435114622116089,-0.7480915784835815,3.7633588314056396,0.4052734375,-0.053466796875,-1.060302734375,0
2.8320610523223877,-0.1450381726026535,3.8320610523223877,0.419189453125,-0.04833984375,-1.07080078125,0
3.1297709941864014,0.17557251453399658,3.778625965118408,0.4453125,-0.046875,-1.09326171875,0
3.503816843032837,0.2671755850315094,3.70992374420166,0.45263671875,-0.064697265625,-1.070068359375,0
3.8396947383880615,0.2442748099565506,3.572519063949585,0.46728515625,-0.08642578125,-1.07763671875,0
4.267175674438477,0.18320611119270325,3.5114502906799316,0.457763671875,-0.098876953125,-1.064453125,0
4.664122104644775,0.19847328960895538,3.4732823371887207,0.45458984375,-0.104248046875,-1.070068359375,0
5.007633686065674,0.15267175436019897,3.4809160232543945,0.465576171875,-0.10986328125,-1.093017578125,0
5.343511581420898,-0.015267175622284412,3.4503817558288574,0.47607421875,-0.130615234375,-1.08740234375,0
5.641221523284912,-0.3129771053791046,3.5114502906799316,0.48583984375,-0.140869140625,-1.074462890625,0
5.938931465148926,-0.6412213444709778,3.6870229244232178,0.50390625,-0.158203125,-1.07763671875,0
6.27480936050415,-0.9923664331436157,4.038167953491211,0.52685546875,-0.1806640625,-1.07373046875,0
6.656488418579102,-1.1679389476776123,4.6259541511535645,0.513671875,-0.17529296875,-1.048095703125,0
7.038167953491211,-1.0152671337127686,5.381679534912109,0.486083984375,-0.162841796875,-1.037353515625,0
7.335877895355225,-0.5038167834281921,6.4122138023376465,0.50537109375,-0.14892578125,-1.03857421875,0
7.633587837219238,-1.9312976598739624,7.259541988372803,0.497314453125,-0.141357421875,-1.04638671875,0
7.977099418640137,0.442748099565506,7.984732627868652,0.498046875,-0.12109375,-1.039306640625,0
8.351144790649414,0.847328245639801,8.458015441894531,0.474853515625,-0.1220703125,-1.046142578125,0
8.534351348876953,1.198473334312439,8.748091697692871,0.46484375,-0.134765625,-1.061279296875,0
8.641221046447754,1.5114504098892212,8.916030883789062,0.4609375,-0.14306640625,-1.051025390625,0
8.748091697692871,1.85496187210083,9.12977123260498,0.458251953125,-0.1669921875,-1.0390625,0
8.80152702331543,2.007633686065674,9.38167953491211,0.46826171875,-0.175537109375,-1.023681640625,0
8.80152702331543,2.0839693546295166,9.702290534973145,0.455078125,-0.177001953125,-1.025390625,0
8.717556953430176,3.885496139526367,10.030534744262695,0.47314453125,-0.222900390625,-1.025390625,0
8.61832046508789,1.6870229244232178,10.244275093078613,0.46923828125,-0.2490234375,-1.028564453125,0
8.557251930236816,1.2442748546600342,10.503816604614258,0.49072265625,-0.286865234375,-1.009765625,0
8.458015441894531,0.8396946787834167,10.70992374420166,0.49267578125,-0.3154296875,-0.9892578125,0
8.38167953491211,0.442748099565506,10.854961395263672,0.494384765625,-0.340087890625,-0.9970703125,0
8.167939186096191,-0.09923664480447769,10.847328186035156,0.495361328125,-0.370361328125,-0.987548828125,0
7.961832046508789,-0.6106870174407959,10.763359069824219,0.510009765625,-0.41796875,-0.975830078125,0
7.732824325561523,-1.412213683128357,10.587786674499512,0.51513671875,-0.4580078125,-0.981201171875,0
7.526717662811279,-2.1603052616119385,10.396946907043457,0.51904296875,-0.49267578125,-0.993896484375,0
7.343511581420898,-2.893129825592041,10.229007720947266,0.500732421875,-0.530517578125,-0.98193359375,0
7.251908302307129,-3.419847249984741,10.045801162719727,0.483642578125,-0.5224609375,-0.9833984375,0
7.251908302307129,-3.7938930988311768,9.893129348754883,0.45751953125,-0.537109375,-0.9765625,0
7.328244209289551,-4.030534267425537,9.687023162841797,0.428466796875,-0.547119140625,-0.983154296875,0
7.427480697631836,-4.030534267425537,9.473282814025879,0.41455078125,-0.54638671875,-0.967041015625,0
7.511450290679932,-3.862595319747925,9.282443046569824,0.3857421875,-0.54833984375,-0.947021484375,0
7.648854732513428,-3.4503817558288574,9.106870651245117,0.38427734375,-0.55712890625,-0.937255859375,0
7.809160232543945,-2.8091602325439453,8.977099418640137,0.34521484375,-0.53662109375,-0.9296875,0
7.931297779083252,-2.1603052616119385,8.893129348754883,0.3310546875,-0.5400390625,-0.919189453125,0
8.076335906982422,-1.572519063949585,8.893129348754883,0.322509765625,-0.551513671875,-0.896240234375,0
8.16030502319336,-1.2442748546600342,8.977099418640137,0.3173828125,-0.581298828125,-0.8994140625,0
8.251908302307129,-1.0687023401260376,9.068702697753906,0.318115234375,-0.600830078125,-0.884521484375,0
8.320611000061035,-0.9312977194786072,9.297709465026855,0.309326171875,-0.60009765625,-0.885009765625,0
8.404580116271973,-0.7862595319747925,9.473282814025879,0.308837890625,-0.604248046875,-0.860107421875,0
8.526717185974121,-0.5114504098892212,9.633587837219238,0.302978515625,-0.611083984375,-0.869140625,0
8.58015251159668,-0.17557251453399658,9.732824325561523,0.295654296875,-0.62353515625,-0.87109375,0
8.519083976745605,0.4198473393917084,9.770992279052734,0.2880859375,-0.61572265625,-0.867919921875,0
8.274808883666992,0.8091602921485901,9.572519302368164,0.30810546875,-0.616943359375,-0.864990234375,0
7.870229244232178,1.7022900581359863,9.076335906982422,0.2890625,-0.5849609375,-0.8330078125,0
7.58015251159668,2.4732823371887207,8.572519302368164,0.26806640625,-0.578125,-0.801513671875,0
7.251908302307129,3.320610761642456,8.0,0.25244140625,-0.558837890625,-0.775634765625,0
6.687022686004639,4.190839767456055,7.1984734535217285,0.25341796875,-0.558349609375,-0.737060546875,0
6.221374034881592,4.603053569793701,6.6259541511535645,0.25537109375,-0.556640625,-0.7255859375,0
5.381679534912109,4.664122104644775,5.633587837219238,0.265869140625,-0.5751953125,-0.70703125,0
4.358778476715088,4.083969593048096,4.656488418579102,0.288330078125,-0.586181640625,-0.70068359375,0
3.2061069011688232,3.0992367267608643,3.503816843032837,0.28466796875,-0.585693359375,-0.691162109375,0
1.8320610523223877,1.412213683128357,2.5267176628112793,0.306640625,-0.6005859375,-0.697509765625,0
0.9694656729698181,0.39694657921791077,2.1221373081207275,0.2763671875,-0.652587890625,-0.687744140625,0
0.30534350872039795,-0.7099236845970154,2.465648889541626,0.236328125,-0.72265625,-0.74267578125,0
0.1679389327764511,-1.7251908779144287,3.106870174407959,0.2392578125,-0.79150390625,-0.794921875,0
0.4198473393917084,-2.541984796524048,4.122137546539307,0.231201171875,-0.86572265625,-0.84423828125,0
1.3969465494155884,-3.3664121627807617,6.175572395324707,0.232421875,-0.94970703125,-0.9189453125,0
3.068702220916748,-2.8320610523223877,7.068702220916748,0.202880859375,-0.96728515625,-0.954345703125,0
4.473282337188721,-1.9160305261611938,7.488549709320068,0.150146484375,-0.92529296875,-0.955322265625,0
5.6946563720703125,-0.8320610523223877,7.320610523223877,0.114990234375,-0.8720703125,-0.949462890625,0
6.458015441894531,0.2977099120616913,6.717557430267334,0.102294921875,-0.770751953125,-0.9169921875,0
6.312977313995361,0.3893129825592041,6.068702220916748,0.0859375,-0.7216796875,-0.890380859375,0
7.786259651184082,-0.06106870248913765,5.358778476715088,0.05029296875,-0.670654296875,-0.83056640625,0
5.229007720947266,-1.2366411685943604,4.732824325561523,0.046630859375,-0.64208984375,-0.82373046875,0
4.603053569793701,-2.7022900581359863,4.366412162780762,0.06005859375,-0.64697265625,-0.78271484375,0
4.083969593048096,-4.213740348815918,4.114503860473633,0.06201171875,-0.66162109375,-0.7666015625,0
3.458015203475952,-6.473282337188721,3.679389238357544,0.07275390625,-0.68017578125,-0.760986328125,0
2.8015267848968506,-8.175572395324707,3.29007625579834,0.064453125,-0.75927734375,-0.777587890625,0
2.427480936050415,-9.09160327911377,2.9083969593048096,0.0771484375,-0.789794921875,-0.78515625,0
2.251908302307129,-9.41984748840332,2.6870229244232178,0.050048828125,-0.817138671875,-0.816162109375,0
2.251908302307129,-9.297709465026855,2.648854970932007,0.0341796875,-0.831787109375,-0.822265625,0
2.3740458488464355,-8.694656372070312,2.717557191848755,0.008056640625,-0.830078125,-0.8359375,0
2.5267176628112793,-7.732824325561523,2.8320610523223877,-0.001953125,-0.848388671875,-0.84130859375,0
2.748091697692871,-6.679389476776123,2.9770991802215576,-0.01171875,-0.85302734375,-0.827880859375,0
2.893129825592041,-5.977099418640137,3.1221373081207275,-0.000732421875,-0.83984375,-0.80712890625,0
2.9007632732391357,-5.526717662811279,3.1679389476776123,-0.0068359375,-0.822265625,-0.78515625,0
2.7709922790527344,-5.297709941864014,3.2290077209472656,0.0,-0.800537109375,-0.760498046875,0
2.717557191848755,-5.137404441833496,3.2366411685943604,-0.000732421875,-0.774658203125,-0.744140625,0
2.7328243255615234,-5.1984734535217285,3.2748091220855713,-0.010498046875,-0.752197265625,-0.728759765625,0
2.6641221046447754,-5.41984748840332,3.14503812789917,-0.030029296875,-0.743896484375,-0.72509765625,0
2.389312982559204,-5.824427604675293,2.9160306453704834,-0.0322265625,-0.749267578125,-0.714111328125,0
2.106870174407959,-6.061068534851074,2.8015267848968506,-0.047119140625,-0.7587890625,-0.728759765625,0
1.85496187210083,-6.129770755767822,2.7633588314056396,-0.062255859375,-0.77294921875,-0.731689453125,0
1.6870229244232178,-5.961832046508789,2.7938930988311768,-0.058349609375,-0.789306640625,-0.737060546875,0
1.5801526308059692,-5.557251930236816,2.8396947383880615,-0.06689453125,-0.787841796875,-0.751708984375,0
1.465648889541626,-4.832061290740967,2.9007632732391357,-0.092529296875,-0.78857421875,-0.776123046875,0
1.3282443284988403,-3.2671756744384766,3.0,-0.104736328125,-0.792724609375,-0.78173828125,0
1.2900763750076294,-2.2595419883728027,3.076335906982422,-0.1181640625,-0.784912109375,-0.7939453125,0
1.2442748546600342,-1.4885495901107788,3.14503812789917,-0.114013671875,-0.78125,-0.7705078125,0
1.0076335668563843,-0.6488549709320068,3.244274854660034,-0.14599609375,-0.76611328125,-0.790283203125,0
0.9618320465087891,0.19847328960895538,3.4885497093200684,-0.148681640625,-0.7763671875,-0.764404296875,0
0.8702290058135986,1.0458015203475952,3.8015267848968506,-0.142822265625,-0.766357421875,-0.75146484375,0
0.7709923386573792,2.6183207035064697,4.320610523223877,-0.165771484375,-0.736328125,-0.731201171875,0
0.7862595319747925,3.435114622116089,4.526717662811279,-0.171142578125,-0.72412109375,-0.70361328125,0
0.7251908183097839,3.8091602325439453,4.671755790710449,-0.173828125,-0.718994140625,-0.677734375,0
0.25954198837280273,3.29007625579834,4.7633585929870605,-0.16943359375,-0.714111328125,-0.654052734375,0
0.06870228797197342,2.961832046508789,4.885496139526367,-0.154052734375,-0.70947265625,-0.623046875,0
-0.015267175622284412,3.0,5.29007625579834,-0.166259765625,-0.69287109375,-0.652099609375,0
0.39694657921791077,3.7404580116271973,5.488549709320068,-0.17724609375,-0.67333984375,-0.68701171875,0
0.6106870174407959,3.8473281860351562,5.5190839767456055,-0.1494140625,-0.676025390625,-0.69775390625,0
1.0,3.4427480697631836,5.793893337249756,-0.16552734375,-0.6748046875,-0.673095703125,0
0.9694656729698181,2.5954198837280273,5.633587837219238,-0.13720703125,-0.69091796875,-0.6982421875,0
0.9694656729698181,1.3358778953552246,5.503816604614258,-0.0986328125,-0.697998046875,-0.697021484375,0
1.3969465494155884,-0.6183205842971802,5.717557430267334,-0.08642578125,-0.6865234375,-0.638671875,0
2.068702220916748,-1.1297709941864014,6.076335906982422,-0.142578125,-0.662841796875,-0.656982421875,0
2.648854970932007,-1.3282443284988403,6.335877895355225,-0.162353515625,-0.671875,-0.691162109375,0
3.1984732151031494,-1.1374045610427856,6.442748069763184,-0.188232421875,-0.690185546875,-0.69873046875,0
3.6641221046447754,-0.38167938590049744,6.687022686004639,-0.224853515625,-0.702880859375,-0.714111328125,0
4.221374034881592,1.2519084215164185,6.977099418640137,-0.26220703125,-0.700439453125,-0.721435546875,0
4.770992279052734,3.1526718139648438,7.259541988372803,-0.278564453125,-0.70361328125,-0.72705078125,0
5.129770755767822,4.572519302368164,7.29007625579834,-0.27294921875,-0.714111328125,-0.70556640625,0
5.244274616241455,5.4809160232543945,7.152671813964844,-0.249755859375,-0.7216796875,-0.660400390625,0
5.251908302307129,6.175572395324707,6.946564674377441,-0.2333984375,-0.720703125,-0.64794921875,0
5.129770755767822,6.633587837219238,6.664122104644775,-0.222900390625,-0.73974609375,-0.6318359375,0
5.038167953491211,6.755725383758545,6.320610523223877,-0.206787109375,-0.757568359375,-0.623291015625,0
4.877862453460693,6.641221523284912,5.954198360443115,-0.216064453125,-0.776123046875,-0.63232421875,0
4.755725383758545,6.541984558105469,5.6259541511535645,-0.212158203125,-0.79052734375,-0.629150390625,0
4.687022686004639,6.43511438369751,5.221374034881592,-0.214111328125,-0.7822265625,-0.63818359375,0
